Card 180: 34 89 40 28 95 80 47 71 31  6 | 80 91 47  6 20 28 85 46 21 18 59 87 83 15 31 40 39  1 34  5 95 71 82 89 88
Card 181: 73 23 70 89 53 63 41  6 10 56 | 54 13 14 90 40 74 29 61 66 36 82 97 21 12 81 15 60 76 52 98 88  2 73 35  1
Card 182: 33 26 55 93 49 35 94 50 45 99 | 93 40 99  3 36 35 49 45 51 82 15 54 88 94 50  8 26  6 84 33 18 59  7 55 29
Card 183: 30 94 37 82 46 36 73 83 16 65 | 94  2 38 44 30 20 36 48 29 26 58 43 33  3 14 39 98 17 76 87 81 86 66 24 63
Card 184: 90 41 81  8 32 88 89 99 44 92 | 41 92 22  3 35 83  8 46 81 44 89 34 88 90 75 69 36 97 32 99 48 53 57 63 38
Card 185: 79  4 70 97 40 23 84 65 28 82 | 99 19 18 55  4 35 49 45 63 82  1 54 59 60 93 67 38 26 47 98 79 92  9 51 66
Card 186: 92 58 39 15 52 86  5 47  9  1 |  1 95 48 37 77 43 69 30 76 96 99 87 34  7 91 66 52 38 16 57 85 62 13 12 51
Card 187: 77 51 68 38 98 76 73 14 41 81 | 41 30 92 65 32 68 38 20 64 54 77 97 14 44 70 91 51 10 57 48 13 76 78 98 40
Card 188: 49 61 74 63 53 22  7 23 87 28 | 55 83 31 91 42 34 48 60 68 72 69 14  8 52  2 30 89 20 92 45 17 51 62  1 70
Card 189: 85 50 70 15 89 93 11 63 60 82 | 67 95 52 98 26 86 35  2 72 43 44 42  6 49  3 11 37 39 51 54  8  4 31 14 41
Card 190: 18 65 32 15 75 48 19 96 69 67 | 62 16 90 58 98 10 78 41 79 25 17 24 20 93 86 49 23 46 13 92 43 34 30 64 51
Card 191: 46 53  3  6 54 19 96 69 44 48 | 78 23 99 38 68  4 35 22 81 55 98 73 43 42 83 80 62 41 66 61 25 89 34 20 54
Card 192: 54 77 76 45 49 99 57 69 86 72 | 91 65 98 79 10  4 57 71 86 80 34 93 73 15  5 59 61 77 88 75  2 48 44 12 56
Card 193: 81 40 62 53  8 10 74 97 12 17 |  7 25 71 38 44 55 51 69 93 40 18 57 32 84 96 17 97 88 34 26 73 86 68 59 35
Card 194: 51 12 21 52 31  6 44 23 76  7 |  1 57 96 55 70 92 46 58 90 50 14 48 49 84 44 74 47 34 87 18 72 56 37 31 17
Card 195: 36 37 17 41 77 88 12 47 94 50 | 83 63 65 35 28 31 38 53 44 13  8 12 69 20 78 48 16 97 21 29 84 94 66 98 75
Card 196: 57 56 99 33 67 55 38 11 81 29 | 17 28  1 98 12 87 69  2 60 96  6 41 89 44 50 84 80 86 54 95  7 52 94  8 30
Card 197: 69 63 15 90 72 56 19 46 27 37 | 96 78 97 50 35 23 62 55  1 71  4 58 57 86 88 22 68 17 83 18 45 94 30 40 14
Card 198: 80 36 74 64 48 57 10 96 31 93 | 87 76 81  9 19 71 13 82 40 31  1 17 84 36 46 26 10 51 94 27 77 38 11 28 35
Card 199: 86 68 30 32 98 92 48 54 65 33 | 31 92 48 86 68 73 15 13 66 32 98  8 82 12 54 65  6 33 83 84 94 56 30 89 19
Card 200: 14 32 69 66 22 60 85 50  6 27 |  1  6 53 86 67 33 56 93 48 16 22 52 85 14 28 91 90  9 17 13 94 20 21 66 50
Card 201: 83 31 70 33 92 24 19 84 61 17 | 10 70 43 98 90 40 31 87 38 50 73 61 18 33 83 54 84 52 20 75 21 19 24 92 17
Card 202: 60 43 55 73 13  5 31 51 40 10 | 14 58 69  7 57 86 53 87 25 98 39 93 92 90 47 66 96 35 44 71 42 77 94 76 65
Card 203: 49 16 55 48 62 61 64 47 32  6 |  1 76 49 67 16 31 99 81 39 15  4 75 55 17 64 35 46 62 87 47 34 58 53  8 21
Card 204: 71 37 46 23  9 28 58 66 75 11 | 58 48 31 66 34 11 72 64 71 15 30 28 46 85  5 37 75  9 23 14 89  2 40 92 47
Card 205: 77 66 32 84 31  7 61 21 62 99 | 77 62 31 36 51 74 21 66 25 13 39 85 54 41 64  8 84 16 86 10  2 99 32 61  7
Card 206: 52 43 11 33 40  7 49 87 25  8 | 77 39 16 25 20 79 65 72 43 26 49 33 52 19 14 60 87 63 85 36  8 38 11 34 47
Card 207: 13 40 42 63 88 35  7 55 81 74 | 77 45  9 83 55 88 37 13 19 81 84 74 46 36 50  7 35 25 11 31 42 10 40 63 73
Card 208: 25 28 12 74 16 13 35 44 53 96 | 43  4 54 42 49 78 87 76 95 35 12  6 44 74 31 28 25 75 30  8 18 53 86 21 39
Card 209: 13  9 49 95 35 78 34  4 33 71 | 51 45 82 59 57 35 34 30 29 66 49 53 60 25 36 40 92 73 77 71 88 81 28 63 43
Card 210: 62 92 40 73  1 45 17 12 85 54 | 17 50  1 43 40 66  2 92 31 34 89 81 11 69 74 10 84 55 79 52 49 83 87 12 96
Card 211: 46 44 30 97 76 83 84 74 26 70 | 28 78 93  6 45 69 90 52 97 44  4 88 46 74 38 91 81 14 63 86 42 39 43 20  7
Card 212: 10 45 38 77 69  4 29 16 59 94 | 59 48 94 55 14 40 92  9  8 41 13 29 37 39 12 16 42 43  1 32 22 63 10 31 51
Card 213: 96 62 42 78 74 88 99 50 20 63 | 74 88 98 67 62  8 33 44 34 82 27  6 13 20 50 43 84 16 59 85 92 87 81 28  9
Card 214: 54 88 80 55 63 69 76 95 86 19 |  7 71 90 74 85 11  3 87 64 78 80 44 20 56 75 59 42 43 96 32 12 77 41 14 81
Card 215:  5 39 47 66 90 45 34 77 80  6 |  7  2 26 76 36  9 88 14 53 93 84 33 50  5 47 69 63 71 66 12 62 39 90  1 51
Card 216:  8 99  6 95 48 33 44 62 26 57 | 97 27 61 71 53 41  4 64 12 60 65 30 58 73 24  3 35 50 11 94 83 19 54 15 36
Card 217: 98 39 72 11 48 76 78 23 18 35 | 73 49 20 17 24 63  9 58 16 44  5 21 96 35 85 19 25 33 43 27 40 52 30 86  4
Card 218: 29 46  2 34 89 12 45  7  8  1 | 14 23 44 67 32 83 41 85 19 33 66 48 77 38 95 50 73 63 29 47 91 15 24  5 60
Card 219: 44 83  7 80 68 17 15  4 45 31 | 41 57 52 79 99 49 98 17 28 82 55 93 50 12 59 62 37 33  1 35 78  6 64 26 43
Card 220: 34 88 44 16 90  6 58 94 64 73 |  5 70 76 53 15 68 28  4 32 65 92 91 24 86 85 31 36 67 83 18 95 45  8 51 74
